"","Trajectory","frame","x","y","z"
"816",246,1428,43.05,76.59,1
"817",246,1429,41.93,75.92,1
"818",246,1430,41.15,76.14,1
"819",246,1431,41.2,77,1
"820",246,1432,42.03,76.78,1
"821",246,1433,40.99,78.27,1
"822",247,1418,76.83,99.1,1
"823",247,1419,78.08,97.43,1
"824",248,1435,41.73,78.83,1
"825",248,1436,42.15,79.92,1
"826",249,1435,47.35,82.86,1
"827",249,1436,47.23,84.73,1
"828",250,1445,44.95,76.31,1
"829",250,1446,43.05,78.25,1
"830",251,1460,41.8,79.12,1
"831",251,1461,42.66,83.78,1
"832",252,1464,95.92,54.12,1
"833",252,1465,96.14,53.84,1
"834",253,1468,95.94,54.25,1
"835",253,1469,95.77,54.16,1
"836",253,1470,95.68,54.82,1
"837",253,1471,95.62,54.13,1
"838",254,1472,36.11,82.72,1
"839",254,1473,35.8,82.25,1
"840",255,1491,31.12,95.22,1
"841",255,1492,32.1,96.76,1
"842",255,1493,31.28,96.08,1
"843",256,1507,120.92,32.73,1
"844",256,1508,116.88,34.79,1
"845",257,1511,45.02,86.74,1
"846",257,1512,43.88,85.32,1
"847",258,1529,45.29,78.1,1
"848",258,1530,45.66,78.13,1
"849",259,1529,96.72,52.93,1
"850",259,1530,96.86,52.84,1
"851",260,1532,45.22,78.25,1
"852",260,1533,44.65,78.89,1
"853",260,1534,47.94,77.85,1
"854",261,1540,6.04,100.63,1
"855",261,1541,3.94,100.92,1
"856",262,1541,43.12,10.72,1
"857",262,1542,42.95,13.31,1
"858",263,1545,14.07,91.99,1
"859",263,1546,14.18,90.9,1
"860",264,1558,47.73,80.97,1
"861",264,1559,49.12,81.27,1
"862",264,1560,49.81,80.81,1
"863",264,1561,50.69,79.32,1
"864",265,1565,52.81,55.1,1
"865",265,1566,52.85,55.09,1
"866",266,1567,44.89,85.7,1
"867",266,1568,43.69,86.11,1
"868",266,1569,42.76,85.8,1
"869",266,1570,41.84,86.13,1
"870",266,1571,41.95,86.65,1
"871",266,1572,42.78,85.85,1
"872",266,1573,41.71,85.74,1
"873",267,1576,36.92,61.04,1
"874",267,1577,35.8,57.98,1
"875",268,1577,55.35,44.13,1
"876",268,1578,57.87,44.64,1
"877",269,1581,75.95,91.23,1
"878",269,1582,76.3,90.7,1
"879",270,1584,57.71,44.81,1
"880",270,1585,57.63,45.15,1
"881",270,1586,57.32,45.05,1
"882",271,1588,58.06,45.21,1
"883",271,1589,58.06,43.76,1
"884",271,1590,57.88,42.26,1
"885",271,1591,58.71,42.1,1
"886",271,1592,59.68,43.08,1
"887",271,1593,59.05,42.79,1
"888",271,1594,58.83,42.77,1
"889",271,1595,59.32,42.89,1
"890",271,1596,59.16,42.67,1
"891",271,1597,60.27,42.36,1
"892",271,1598,59.89,42.58,1
"893",271,1599,59.76,42.14,1
"894",272,1598,56.84,51.89,1
"895",272,1599,57.86,51.77,1
"896",273,1601,60.27,41.82,1
"897",273,1602,60.19,42.7,1
"898",273,1603,60.31,42.23,1
"899",274,1603,8.74,67.11,1
"900",274,1604,8.43,67.94,1
"901",275,1605,59.77,41.99,1
"902",275,1606,58.98,42.32,1
"903",276,1608,59.22,42.18,1
"904",276,1609,59.66,42.18,1
"905",276,1610,60,42.64,1
"906",276,1611,59.67,42.92,1
"907",276,1612,59.98,41.93,1
"908",276,1613,59.74,42.03,1
"909",276,1614,59.69,42.17,1
"910",276,1615,59.66,42.11,1
"911",276,1616,59.73,41.8,1
"912",276,1617,59.81,42.19,1
"913",276,1618,58.86,41.18,1
"914",277,1608,80.06,26.76,1
"915",277,1609,77.16,22.74,1
"916",278,1620,120.82,11.72,1
"917",278,1621,123.04,10.85,1
"918",279,1629,71.83,68.22,1
"919",279,1630,71.19,67.99,1
"920",280,1637,71.04,67.11,1
"921",280,1638,71.01,68.31,1
"922",280,1639,71.13,68.36,1
"923",280,1640,70.95,68.32,1
"924",280,1641,71.24,68.33,1
"925",280,1642,71.01,68.93,1
"926",280,1643,71.24,68.13,1
"927",280,1644,71.26,68.75,1
"928",280,1645,71.26,68.26,1
"929",281,1641,97.65,53.97,1
"930",281,1642,97.25,54.01,1
"931",282,1644,57.34,52,1
"932",282,1645,56.93,51.91,1
"933",283,1645,97.67,54.09,1
"934",283,1646,97.72,53.88,1
"935",284,1673,42.84,80.67,1
"936",284,1674,43.7,81.1,1
"937",285,1677,42.87,80.86,1
"938",285,1678,42,81.76,1
"939",285,1679,43.76,79.76,1
"940",285,1680,42.7,78.99,1
"941",285,1681,43.44,79.96,1
"942",285,1682,44.87,79.7,1
"943",285,1683,44.99,78.78,1
"944",285,1684,44.83,77.99,1
"945",285,1685,44.28,79.82,1
"946",285,1686,44.24,79.02,1
"947",285,1687,43.22,79.81,1
"948",285,1688,42.13,80.71,1
"949",286,1683,108.72,92.07,1
"950",286,1684,108.3,87.3,1
"951",287,1690,57.01,50.1,1
"952",287,1691,56.67,50.98,1
"953",288,1719,56.2,50.82,1
"954",288,1720,55.75,50.98,1
"955",288,1721,55.1,50.3,1
"956",289,1764,59.03,51.63,1
"957",289,1765,59.85,50.87,1
"958",289,1766,61.03,50.71,1
"959",289,1767,62.36,48.95,1
"960",290,1770,61.95,49.7,1
"961",290,1771,62.94,49.29,1
"962",291,1775,94.75,39.84,1
"963",291,1776,93.81,41.34,1
"964",292,1777,63.01,46.3,1
"965",292,1778,63.28,45.29,1
"966",292,1779,63.35,43.31,1
"967",292,1780,64.21,44.03,1
"968",292,1781,62.81,44.9,1
"969",292,1782,62.03,45.37,1
"970",293,1781,6.84,56.93,1
"971",293,1782,7.34,56.1,1
"972",293,1783,7.02,56.24,1
"973",293,1784,7.92,56.32,1
"974",293,1785,8.25,56.65,1
"975",294,1784,62.15,44.78,1
"976",294,1785,60.32,42.24,1
"977",294,1786,59.78,42.83,1
"978",294,1787,59.2,42.9,1
"979",294,1788,59.86,43.78,1
"980",294,1789,59.76,43.81,1
"981",294,1790,59.15,44.03,1
"982",294,1791,57.16,45.79,1
"983",294,1792,58.14,46.69,1
"984",294,1793,57.68,46.07,1
"985",295,1802,57.88,43.67,1
"986",295,1803,57.9,43.81,1
"987",295,1804,58,43.68,1
"988",295,1805,58.03,43.79,1
"989",295,1806,57.97,43.34,1
"990",296,1805,75.99,93.79,1
"991",296,1806,76.86,93.79,1
"992",296,1807,76.72,93.78,1
"993",296,1808,76.06,93.78,1
"994",296,1809,75.78,94.18,1
"995",296,1810,75.75,93.73,1
"996",296,1811,75.18,93.36,1
"997",297,1807,83.86,38.15,1
"998",297,1808,83.91,36.76,1
"999",297,1809,82.24,38.07,1
"1000",298,1813,76.1,93.66,1
"1001",298,1814,75.83,93.25,1
"1002",298,1815,74.88,93.13,1
"1003",299,1817,75.27,93.77,1
"1004",299,1818,75.81,93.16,1
"1005",299,1819,75.73,93.85,1
"1006",299,1820,75.2,93.8,1
"1007",299,1821,75.13,93.14,1
"1008",299,1822,74.82,93.22,1
"1009",299,1823,74.77,92.77,1
"1010",299,1824,74.31,92.83,1
"1011",299,1825,74.34,92.83,1
"1012",300,1826,61.24,45.01,1
"1013",300,1827,63.76,48.09,1
"1014",300,1828,64.21,47.28,1
"1015",300,1829,64.35,47.17,1
"1016",300,1830,63.67,46.94,1
"1017",300,1831,63.64,47.14,1
"1018",300,1832,63.15,47.28,1
"1019",300,1833,63.24,47.07,1
"1020",301,1828,75.05,93.38,1
"1021",301,1829,75.66,93.17,1
"1022",301,1830,75.82,93.26,1
"1023",301,1831,76.16,92.94,1
"1024",301,1832,76.3,92.26,1
"1025",301,1833,76.77,93.04,1
"1026",301,1834,76.72,93.78,1
"1027",302,1835,60.82,46.74,1
"1028",302,1836,63.12,45.69,1
"1029",303,1840,75.92,94.23,1
"1030",303,1841,76.74,94.04,1
"1031",303,1842,76.81,94.33,1
"1032",303,1843,76.02,94.65,1
"1033",304,1845,21.27,63.93,1
"1034",304,1846,26.01,63.04,1
"1035",305,1848,100.88,3.23,1
"1036",305,1849,97.03,5.17,1
"1037",306,1854,21.85,62.74,1
"1038",306,1855,22.9,60.89,1
"1039",307,1854,75.38,93.97,1
"1040",307,1855,75.85,94.18,1
"1041",307,1856,74.97,93.7,1
"1042",308,1858,53.72,85.92,1
"1043",308,1859,52.73,85.18,1
"1044",309,1859,25.35,60.11,1
"1045",309,1860,24.9,61.81,1
"1046",310,1859,62.8,49.87,1
"1047",310,1860,62.22,50.3,1
"1048",310,1861,60.15,50.72,1
"1049",310,1862,58.23,50.29,1
"1050",311,1862,26.73,58.34,1
"1051",311,1863,24.73,56.78,1
"1052",312,1864,73.87,92.72,1
"1053",312,1865,73.88,92.71,1
"1054",313,1865,24.56,56.88,1
"1055",313,1866,25.72,55.97,1
"1056",314,1872,22.17,56.24,1
"1057",314,1873,23.03,56.3,1
"1058",315,1872,85.05,93.29,1
"1059",315,1873,85.68,94.12,1
"1060",315,1874,85.94,94.7,1
"1061",316,1873,59.71,44.07,1
"1062",316,1874,60.9,44.86,1
"1063",316,1875,60.76,44.11,1
"1064",317,1877,59.89,44.65,1
"1065",317,1878,59.81,44.09,1
"1066",318,1880,84.99,92.65,1
"1067",318,1881,84.94,92.2,1
"1068",318,1882,83.83,91.86,1
"1069",318,1883,84.08,92.19,1
"1070",318,1884,83.68,91.11,1
"1071",318,1885,83.62,91.02,1
"1072",318,1886,83.86,91.82,1
"1073",318,1887,83.88,91.64,1
"1074",318,1888,83.41,91.04,1
"1075",319,1890,72.01,67.7,1
"1076",319,1891,72.31,67.94,1
"1077",319,1892,72.23,68.07,1
"1078",320,1892,17.72,62.15,1
"1079",320,1893,18.84,60.93,1
"1080",320,1894,19.2,63.99,1
"1081",321,1892,81.64,89.86,1
"1082",321,1893,81.71,89.91,1
"1083",321,1894,81.16,89.8,1
"1084",321,1895,79.86,89.68,1
"1085",322,1896,19.24,61.92,1
"1086",322,1897,18.28,62.02,1
"1087",322,1898,18.99,60.4,1
"1088",322,1899,18.81,60.23,1
"1089",322,1900,19.95,57.86,1
"1090",322,1901,19.81,57.86,1
"1091",322,1902,19.35,57.97,1
"1092",322,1903,20.96,58.33,1
"1093",322,1904,22.72,57.68,1
"1094",322,1905,22.68,59.02,1
"1095",322,1906,20.84,57.83,1
"1096",322,1907,20.86,57.13,1
"1097",322,1908,21.86,57.28,1
"1098",323,1899,47.89,85.02,1
"1099",323,1900,46.72,81.95,1
"1100",323,1901,45.19,83.19,1
"1101",324,1903,45.82,85.94,1
"1102",324,1904,46.05,85.69,1
"1103",324,1905,48.73,83.66,1
"1104",324,1906,48.18,84.22,1
"1105",324,1907,48.87,83.07,1
"1106",324,1908,51.07,83.74,1
"1107",325,1904,56.32,55.83,1
"1108",325,1905,54.93,55.74,1
"1109",326,1907,56.76,51.23,1
"1110",326,1908,57.15,51.26,1
"1111",326,1909,56.38,53.05,1
"1112",326,1910,57.21,52.72,1
"1113",326,1911,58.2,51.3,1
"1114",327,1913,59.87,52.84,1
"1115",327,1914,62.75,51.16,1
"1116",327,1915,62.76,49.85,1
"1117",328,1914,55.05,68.32,1
"1118",328,1915,53.89,68.83,1
"1119",328,1916,54.11,68.59,1
"1120",328,1917,54.29,68.81,1
"1121",328,1918,54.78,68.98,1
"1122",329,1916,18.03,59.37,1
"1123",329,1917,17.96,60.34,1
"1124",329,1918,18.39,59.86,1
"1125",330,1936,20.89,53.06,1
"1126",330,1937,21.78,53.77,1
"1127",331,1947,54.29,67.25,1
"1128",331,1948,54.9,68.69,1
"1129",332,1950,19.79,63.66,1
"1130",332,1951,21.15,63.31,1
"1131",332,1952,21.99,63.66,1
"1132",332,1953,23.11,63.72,1
"1133",333,1950,53.77,68.61,1
"1134",333,1951,52.85,68.98,1
"1135",333,1952,53.72,69.69,1
"1136",333,1953,52.22,69.31,1
"1137",333,1954,52.69,68.96,1
"1138",333,1955,52.09,67.81,1
"1139",333,1956,51.16,67.39,1
"1140",333,1957,52.17,66.98,1
"1141",334,1951,57.97,50.23,1
"1142",334,1952,57.83,49.86,1
"1143",335,1957,21.2,60.3,1
"1144",335,1958,21.98,58.8,1
"1145",335,1959,22.83,57.01,1
"1146",336,1961,22.72,61.17,1
"1147",336,1962,22.87,61.74,1
"1148",336,1963,21.77,62.27,1
"1149",336,1964,21.08,62.03,1
"1150",336,1965,19.19,61.82,1
"1151",336,1966,19.88,62.3,1
"1152",337,1962,63.22,50.66,1
"1153",337,1963,62.78,50.79,1
"1154",337,1964,62.84,51.29,1
"1155",337,1965,62.68,50.06,1
"1156",338,1966,40.03,40.21,1
"1157",338,1967,43.76,39.87,1
"1158",339,1968,32.8,105.15,1
"1159",339,1969,30.86,104.57,1
"1160",340,1982,11.75,56.95,1
"1161",340,1983,12.77,54.82,1
"1162",341,1997,59.68,32.07,1
"1163",341,1998,59.32,31.97,1
"1164",341,1999,60.04,32.68,1
"1165",342,2009,59.36,32.02,1
"1166",342,2010,59.97,32.59,1
"1167",342,2011,59.74,32.04,1
"1168",342,2012,59.77,32.02,1
"1169",342,2013,59.82,32.29,1
"1170",342,2014,59.84,32.19,1
"1171",342,2015,60.08,32.33,1
"1172",342,2016,59.91,32.17,1
"1173",342,2017,59.8,32.73,1
"1174",343,2014,58.76,50.69,1
"1175",343,2015,58.66,53.85,1
"1176",343,2016,58.17,51.95,1
"1177",344,2027,51.77,101.9,1
"1178",344,2028,54.75,101.21,1
"1179",345,2035,58.76,51.03,1
"1180",345,2036,58.95,50.82,1
"1181",346,2050,65.74,48.86,1
"1182",346,2051,65.83,49.24,1
"1183",346,2052,65.25,48.34,1
"1184",347,2054,13.75,57.92,1
"1185",347,2055,15.2,60.15,1
"1186",348,2078,17.21,55.31,1
"1187",348,2079,16.39,53.98,1
"1188",349,2090,18.22,63.24,1
"1189",349,2091,18.78,64.2,1
"1190",349,2092,20.13,64.25,1
"1191",350,2097,18.09,63.91,1
"1192",350,2098,18.12,64.04,1
"1193",350,2099,17.9,64.03,1
"1194",350,2100,18.17,63.34,1
"1195",351,2105,17.82,65.19,1
"1196",351,2106,16.78,64.85,1
"1197",351,2107,16.67,64.78,1
"1198",351,2108,16.92,65.86,1
"1199",351,2109,17.22,64.76,1
"1200",351,2110,15.2,63.92,1
"1201",351,2111,16.83,63.99,1
"1202",352,2112,11.93,115.2,1
"1203",352,2113,9.74,117.14,1
"1204",353,2113,16.99,64.7,1
"1205",353,2114,16.8,64.84,1
"1206",354,2116,58.76,52.9,1
"1207",354,2117,60.18,51.83,1
"1208",355,2120,57.31,125.11,1
"1209",355,2121,57.73,126.05,1
"1210",356,2120,116.79,34.03,1
"1211",356,2121,115.68,32.81,1
"1212",356,2122,116.95,33.69,1
"1213",357,2122,16.75,64.82,1
"1214",357,2123,16.8,65.19,1
"1215",358,2124,81.79,48.28,1
"1216",358,2125,81.76,48.8,1
"1217",358,2126,81.74,48.71,1
"1218",358,2127,81.27,48.9,1
"1219",358,2128,81.12,48.03,1
"1220",358,2129,81.24,48.8,1
"1221",358,2130,81.7,48.76,1
"1222",358,2131,81.84,48.72,1
"1223",358,2132,81.32,48.3,1
"1224",358,2133,81.2,48.35,1
"1225",358,2134,81.76,48.72,1
"1226",358,2135,80.9,48.6,1
"1227",358,2136,81.28,47.82,1
"1228",358,2137,81.04,48.42,1
"1229",358,2138,81.34,48.89,1
"1230",358,2139,81.05,48.62,1
"1231",358,2140,81.18,48.43,1
"1232",358,2141,81.64,48.86,1
"1233",358,2142,81.58,48.96,1
"1234",358,2143,81.58,49,1
"1235",358,2144,81.66,49.18,1
"1236",358,2145,81.32,48.92,1
"1237",358,2146,81.01,48.19,1
"1238",358,2147,81.73,49.1,1
"1239",358,2148,80.86,48.01,1
"1240",358,2149,81.31,48.94,1
"1241",358,2150,81.02,48.2,1
"1242",358,2151,80.97,49.08,1
"1243",358,2152,81.13,48.83,1
"1244",358,2153,81.23,48.84,1
"1245",358,2154,80.87,48.66,1
"1246",359,2126,17.17,64.83,1
"1247",359,2127,16.66,64.88,1
"1248",360,2134,17.15,64.74,1
"1249",360,2135,16.95,64.75,1
"1250",361,2137,15.98,64.66,1
"1251",361,2138,16.01,63.16,1
"1252",362,2139,59.26,52.97,1
"1253",362,2140,58.98,52.89,1
"1254",363,2153,16.26,64.97,1
"1255",363,2154,16.21,65.26,1
"1256",364,2156,81.3,48.96,1
"1257",364,2157,80.82,49.16,1
"1258",364,2158,81.7,48.86,1
"1259",364,2159,81.32,48.94,1
"1260",364,2160,80.98,48.93,1
"1261",365,2159,16.13,64.72,1
"1262",365,2160,14.33,64.12,1
"1263",366,2166,59.79,52.21,1
"1264",366,2167,60.25,52.89,1
"1265",366,2168,59.3,51.1,1
"1266",367,2167,5.86,57.76,1
"1267",367,2168,5.86,59.12,1
"1268",368,2177,25.7,75.89,1
"1269",368,2178,24.8,76.79,1
"1270",369,2178,57.73,53.11,1
"1271",369,2179,59.05,51.66,1
"1272",370,2193,63.75,51.75,1
"1273",370,2194,64.78,49.74,1
"1274",370,2195,66.16,48.63,1
"1275",371,2202,78.76,98.91,1
"1276",371,2203,79.2,98.79,1
"1277",371,2204,78.29,97.99,1
"1278",371,2205,78.94,99.34,1
"1279",372,2209,58.42,50.16,1
"1280",372,2210,58.97,52.28,1
"1281",372,2211,58.85,53.82,1
"1282",372,2212,58.78,53.7,1
"1283",373,2215,10.81,62.63,1
"1284",373,2216,11.16,64.02,1
"1285",374,2215,79.06,100.06,1
"1286",374,2216,78.89,99.68,1
"1287",375,2224,79.76,99.66,1
"1288",375,2225,79.99,98.13,1
"1289",376,2230,24.75,58.76,1
"1290",376,2231,26.68,58.78,1
"1291",376,2232,23.14,59.02,1
"1292",376,2233,25.26,59.76,1
"1293",377,2231,80.28,97.88,1
"1294",377,2232,79.99,97.95,1
"1295",377,2233,79.01,97.08,1
"1296",378,2239,80.11,98.71,1
"1297",378,2240,80.94,98.19,1
"1298",379,2242,81.14,99.07,1
"1299",379,2243,80.8,98.24,1
"1300",379,2244,81.01,98.37,1
"1301",379,2245,80.26,98.82,1
"1302",379,2246,80.16,97.83,1
"1303",380,2252,25.19,55.81,1
"1304",380,2253,22.4,53.15,1
"1305",381,2252,80.67,98.07,1
"1306",381,2253,80.78,99.12,1
"1307",382,2254,12.37,69.04,1
"1308",382,2255,12.14,69.36,1
"1309",382,2256,12.1,70.36,1
"1310",382,2257,10.29,71.91,1
"1311",382,2258,11.13,72.93,1
"1312",383,2257,79.89,98.92,1
"1313",383,2258,81.03,98.39,1
"1314",384,2262,79.7,98.88,1
"1315",384,2263,80.04,98.2,1
"1316",384,2264,80.34,98.87,1
"1317",384,2265,80.83,99.16,1
"1318",385,2267,80.38,98.94,1
"1319",385,2268,81.08,97.98,1
"1320",385,2269,80.96,98.73,1
"1321",385,2270,80.95,98.19,1
"1322",386,2275,79.9,97.98,1
"1323",386,2276,80.79,98.91,1
"1324",386,2277,80.22,98.9,1
"1325",387,2279,79.96,98.09,1
"1326",387,2280,79.69,98.13,1
"1327",387,2281,79.96,98.68,1
"1328",388,2284,80.02,98.3,1
"1329",388,2285,79.07,97.75,1
"1330",388,2286,79.67,98.82,1
"1331",389,2295,79.72,99.12,1
"1332",389,2296,79.36,99.1,1
"1333",389,2297,79.94,99.05,1
"1334",389,2298,79.23,98.71,1
"1335",390,2296,11.2,6.94,1
"1336",390,2297,6.72,6.94,1
"1337",391,2300,80.01,98.36,1
"1338",391,2301,80.03,99.27,1
"1339",392,2303,54.23,49.73,1
"1340",392,2304,54.8,49.77,1
"1341",392,2305,54.76,49.02,1
"1342",393,2304,79.21,98.3,1
"1343",393,2305,79.27,98.3,1
"1344",394,2308,80.17,98.67,1
"1345",394,2309,79.62,99.03,1
"1346",394,2310,79.8,97.85,1
"1347",394,2311,79.27,98.13,1
"1348",394,2312,79.62,98.11,1
"1349",394,2313,79.94,98.17,1
"1350",394,2314,79.97,98.7,1
"1351",395,2311,48.94,53.13,1
"1352",395,2312,47.11,55.75,1
"1353",396,2314,29.91,76.13,1
"1354",396,2315,30.3,75.89,1
"1355",396,2316,30.22,75.98,1
"1356",396,2317,30.65,76.02,1
"1357",396,2318,30.21,75.82,1
"1358",396,2319,30.73,76.09,1
"1359",396,2320,30.76,76.12,1
"1360",397,2320,79.21,97.88,1
"1361",397,2321,80.03,97.76,1
"1362",397,2322,79.86,98.17,1
"1363",398,2328,79.88,99.21,1
"1364",398,2329,79.86,100.17,1
"1365",399,2336,80.67,99.88,1
"1366",399,2337,80.19,99.74,1
"1367",399,2338,80.96,99.63,1
"1368",400,2337,61.89,74.31,1
"1369",400,2338,61.76,74.82,1
"1370",400,2339,61.9,74.73,1
"1371",400,2340,61.65,74.2,1
"1372",400,2341,60.79,74.7,1
"1373",400,2342,61.95,74.72,1
"1374",400,2343,61.72,74.85,1
"1375",400,2344,61.33,74.8,1
"1376",401,2340,80.68,99,1
"1377",401,2341,79.92,99.08,1
"1378",401,2342,80.65,99.02,1
"1379",401,2343,80.76,99.19,1
"1380",402,2342,2.82,58.13,1
"1381",402,2343,3.21,58.16,1
"1382",403,2348,61.22,75.01,1
"1383",403,2349,61.14,74.78,1
"1384",403,2350,61.1,74.78,1
"1385",404,2348,80.2,98.61,1
"1386",404,2349,79.86,99.02,1
"1387",404,2350,79.95,98.14,1
"1388",404,2351,80.24,98.76,1
"1389",404,2352,80.97,99.03,1
"1390",405,2349,56.04,49.13,1
"1391",405,2350,56.06,49.13,1
"1392",406,2352,62.19,74.27,1
"1393",406,2353,61.88,74.19,1
"1394",406,2354,62.06,74.74,1
"1395",406,2355,61.77,74.23,1
"1396",406,2356,60.75,74.03,1
"1397",407,2363,55.76,48.95,1
"1398",407,2364,56.04,48.34,1
"1399",408,2369,55.85,49.17,1
"1400",408,2370,56.77,49.64,1
"1401",408,2371,55.61,48.84,1
"1402",409,2372,97.89,84.33,1
"1403",409,2373,97.91,85.35,1
"1404",410,2377,53.97,49.38,1
"1405",410,2378,54.91,48.68,1
"1406",411,2379,47.12,91.3,1
"1407",411,2380,44.94,90.09,1
"1408",412,2380,55.16,49.19,1
"1409",412,2381,55.68,48.83,1
"1410",412,2382,55.64,48.79,1
"1411",412,2383,55.36,48.96,1
"1412",412,2384,55.05,49.26,1
"1413",412,2385,55.31,49.09,1
"1414",412,2386,55.7,49.22,1
"1415",412,2387,55.64,48.98,1
"1416",412,2388,55.11,48.71,1
"1417",412,2389,55.41,48.06,1
"1418",412,2390,55.2,48.82,1
"1419",412,2391,54.75,48.86,1
"1420",412,2392,55.23,48.99,1
"1421",412,2393,55.08,48.18,1
"1422",412,2394,54.87,48.8,1
"1423",412,2395,54.3,48.01,1
"1424",413,2392,33.36,93.12,1
"1425",413,2393,34.24,93.14,1
"1426",414,2397,54.72,48.93,1
"1427",414,2398,53.64,49.13,1
"1428",414,2399,54.21,49.66,1
"1429",414,2400,54.65,49.01,1
"1430",414,2401,54.07,49.31,1
"1431",415,2399,71.17,97.17,1
"1432",415,2400,70.68,96.73,1
"1433",415,2401,70.1,96.78,1
"1434",416,2402,118,109.2,1
"1435",416,2403,115.78,109.09,1
"1436",417,2403,53.81,49.09,1
"1437",417,2404,53.75,48.79,1
"1438",418,2408,55.14,47.89,1
"1439",418,2409,54.85,48.73,1
"1440",419,2411,54.3,47.75,1
"1441",419,2412,54.88,48.15,1
"1442",420,2414,54.72,47.11,1
"1443",420,2415,55.34,47.9,1
"1444",420,2416,55.68,47.34,1
"1445",421,2418,55.66,47.13,1
"1446",421,2419,55.31,46.98,1
"1447",422,2421,56.05,47.32,1
"1448",422,2422,56.22,47.37,1
"1449",422,2423,56.16,47.83,1
"1450",422,2424,56.31,47.96,1
"1451",422,2425,55.94,47.28,1
"1452",423,2429,55.64,47.91,1
"1453",423,2430,56.82,47.77,1
"1454",423,2431,55.87,48.11,1
"1455",423,2432,56.27,47.07,1
"1456",424,2434,55.07,47.31,1
"1457",424,2435,55.21,47.8,1
"1458",424,2436,55.81,47.73,1
"1459",424,2437,56.05,47.59,1
"1460",424,2438,54.99,47.35,1
"1461",424,2439,55.21,47.77,1
"1462",424,2440,55.18,46.83,1
"1463",425,2443,55.29,47.87,1
"1464",425,2444,55.2,47.18,1
"1465",426,2446,55.64,46.81,1
"1466",426,2447,54.8,47.23,1
"1467",427,2447,96.73,97.07,1
"1468",427,2448,96.33,96.93,1
"1469",427,2449,96.19,97.73,1
"1470",428,2449,55.25,47.19,1
"1471",428,2450,56.26,47.3,1
"1472",428,2451,55.96,47,1
"1473",428,2452,55.32,46.93,1
"1474",428,2453,56.3,47.96,1
"1475",428,2454,54.71,47.81,1
"1476",428,2455,55.79,48.07,1
"1477",428,2456,55.97,48.11,1
"1478",428,2457,56.33,48.07,1
"1479",428,2458,55.81,47.77,1
"1480",428,2459,55.85,48.73,1
"1481",429,2459,95.78,98.92,1
"1482",429,2460,96.07,97.69,1
"1483",429,2461,96.24,97.21,1
"1484",430,2461,56.07,48.63,1
"1485",430,2462,56.66,47.86,1
"1486",430,2463,55.87,48.87,1
"1487",430,2464,56.02,48.05,1
"1488",430,2465,56.22,47.94,1
"1489",430,2466,55.65,48.16,1
"1490",430,2467,56.88,47.85,1
"1491",430,2468,56.88,46.92,1
"1492",430,2469,56.8,47.86,1
"1493",430,2470,56.73,48.13,1
"1494",431,2472,55.22,48.92,1
"1495",431,2473,55.62,48.17,1
"1496",431,2474,55.39,48.05,1
"1497",432,2473,95.73,97.79,1
"1498",432,2474,96.78,97.27,1
"1499",432,2475,96.74,97.22,1
"1500",432,2476,96.35,97.89,1
"1501",432,2477,96.13,97.13,1
"1502",432,2478,96.24,97.03,1
"1503",433,2476,55.06,48.3,1
"1504",433,2477,55.76,48.79,1
"1505",434,2480,55.97,49.77,1
"1506",434,2481,56.99,49.17,1
"1507",435,2484,55.25,49.34,1
"1508",435,2485,55.85,49.9,1
"1509",436,2489,56.03,49.22,1
"1510",436,2490,56.31,49.82,1
"1511",436,2491,56.38,49.98,1
"1512",436,2492,56.77,48.86,1
"1513",437,2492,43.92,89,1
"1514",437,2493,45.18,86.94,1
"1515",438,2496,55.8,49.91,1
"1516",438,2497,55.87,50,1
"1517",439,2500,55.79,48.81,1
"1518",439,2501,55.25,49.14,1
"1519",439,2502,55.57,48.91,1
"1520",439,2503,56.74,48.83,1
"1521",439,2504,56.33,48.99,1
"1522",439,2505,56.23,48.82,1
"1523",440,2504,37.98,65.72,1
"1524",440,2505,36.91,62.27,1
"1525",441,2509,57.63,47.85,1
"1526",441,2510,57.29,48.16,1
"1527",441,2511,56.72,48.14,1
"1528",441,2512,56.89,48.36,1
"1529",442,2515,56.31,48.32,1
"1530",442,2516,55.81,48.3,1
"1531",442,2517,56.11,49.02,1
"1532",442,2518,55.76,49.17,1
"1533",442,2519,55.88,48.21,1
"1534",442,2520,55.62,48.29,1
"1535",443,2517,14.96,24.33,1
"1536",443,2518,18.92,24.17,1
"1537",444,2522,55.59,48.89,1
"1538",444,2523,56.91,48.7,1
"1539",445,2527,56.09,47.33,1
"1540",445,2528,56.11,48.06,1
"1541",445,2529,55.63,48.1,1
"1542",445,2530,55.03,48.64,1
"1543",445,2531,55.18,48.01,1
"1544",445,2532,55.23,47.83,1
"1545",445,2533,55.65,47.85,1
"1546",445,2534,55.73,48.11,1
"1547",445,2535,55.32,47.95,1
"1548",446,2528,22.86,52.21,1
"1549",446,2529,21.18,47.9,1
"1550",447,2534,19.71,45.27,1
"1551",447,2535,19.16,45.78,1
"1552",447,2536,19.08,45.31,1
"1553",447,2537,19.02,45.91,1
"1554",447,2538,19.2,45.84,1
"1555",447,2539,19.29,45.94,1
"1556",447,2540,19.25,45.67,1
"1557",447,2541,19.27,45.74,1
"1558",447,2542,18.96,44.7,1
"1559",447,2543,19.05,45.16,1
"1560",448,2537,55.86,48.01,1
"1561",448,2538,56.8,48.25,1
